"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","SetAsDefaultAsync_ShouldSetCorrectCollectionAsDefault","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionServiceTests","VaultGuard.BackEnd.Tests.Services","CollectionServiceTests","SetAsDefaultAsync_ShouldSetCorrectCollectionAsDefault"
"","14","GetAllAsync_EmptyDatabase_ReturnsEmptyList","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CategoryServiceTests","VaultGuard.BackEnd.Tests.Services","CategoryServiceTests","GetAllAsync_EmptyDatabase_ReturnsEmptyList"
"","1","Evaluate_LongComplexPassword_IsStrongOrBetter","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordStrengthServiceTests","VaultGuard.BackEnd.Tests.Services","PasswordStrengthServiceTests","Evaluate_LongComplexPassword_IsStrongOrBetter"
"","2","Update_Valid_ReturnsOkWithUpdatedItem","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordItemsControllerTests","VaultGuard.BackEnd.Tests.Controllers","PasswordItemsControllerTests","Update_Valid_ReturnsOkWithUpdatedItem"
"","62","CreateAsync_NewCategory_IsPersisted","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CategoryServiceTests","VaultGuard.BackEnd.Tests.Services","CategoryServiceTests","CreateAsync_NewCategory_IsPersisted"
"","11","UpdateLastUsed_SetsLastUsedAt","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ApiKeyServiceTests","VaultGuard.BackEnd.Tests.Services","ApiKeyServiceTests","UpdateLastUsed_SetsLastUsedAt"
"","2","Create_WithInvalidModel_ShouldReturnBadRequest","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionsControllerTests","VaultGuard.BackEnd.Tests.Controllers","CollectionsControllerTests","Create_WithInvalidModel_ShouldReturnBadRequest"
"","1379","VerifyMasterPassword_TrueForCorrect_FalseForWrong","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CryptographyTests","VaultGuard.BackEnd.Tests.Services","CryptographyTests","VerifyMasterPassword_TrueForCorrect_FalseForWrong"
"","2","DeactivateUser_UnknownId_ReturnsNotFound","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileControllerTests","VaultGuard.BackEnd.Tests.Controllers","UserProfileControllerTests","DeactivateUser_UnknownId_ReturnsNotFound"
"","1","AesGcm_TamperedAuthTag_FailsAuthentication","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CryptographyTests","VaultGuard.BackEnd.Tests.Services","CryptographyTests","AesGcm_TamperedAuthTag_FailsAuthentication"
"","0","ValidatePasswordMatch_WithDifferentPasswords_ReturnsFalse","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","InputValidationHelperTests","VaultGuard.BackEnd.Tests.Helpers","InputValidationHelperTests","ValidatePasswordMatch_WithDifferentPasswords_ReturnsFalse"
"","2","GetUserById_KnownId_ReturnsOkWithDetails","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileControllerTests","VaultGuard.BackEnd.Tests.Controllers","UserProfileControllerTests","GetUserById_KnownId_ReturnsOkWithDetails"
"","946","Password_WrongMasterPassword_FailsToDecrypt","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CryptographyTests","VaultGuard.BackEnd.Tests.Services","CryptographyTests","Password_WrongMasterPassword_FailsToDecrypt"
"","3","GetAllUsersAsync_ShouldReturnAllUsers","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileServiceTests","VaultGuard.BackEnd.Tests.Services","UserProfileServiceTests","GetAllUsersAsync_ShouldReturnAllUsers"
"","1","AesGcm_UsesRandomNoncePerEncryption","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CryptographyTests","VaultGuard.BackEnd.Tests.Services","CryptographyTests","AesGcm_UsesRandomNoncePerEncryption"
"","1","DeriveSubKey_DomainSeparation_ProducesIndependentKeys","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CryptographyTests","VaultGuard.BackEnd.Tests.Services","CryptographyTests","DeriveSubKey_DomainSeparation_ProducesIndependentKeys"
"","2","GetUserByIdAsync_WithValidUserId_ShouldReturnUserDetails","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileServiceTests","VaultGuard.BackEnd.Tests.Services","UserProfileServiceTests","GetUserByIdAsync_WithValidUserId_ShouldReturnUserDetails"
"","0","ValidatePasswordMatch_WithMatchingPasswords_ReturnsTrue","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","InputValidationHelperTests","VaultGuard.BackEnd.Tests.Helpers","InputValidationHelperTests","ValidatePasswordMatch_WithMatchingPasswords_ReturnsTrue"
"","3","UpdateUserProfileAsync_WithValidData_ShouldUpdateUser","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileServiceTests","VaultGuard.BackEnd.Tests.Services","UserProfileServiceTests","UpdateUserProfileAsync_WithValidData_ShouldUpdateUser"
"","0","EncryptPassword_WithNullMasterPassword_ShouldThrowArgumentException","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordCryptoServiceTests","VaultGuard.BackEnd.Tests.Services","PasswordCryptoServiceTests","EncryptPassword_WithNullMasterPassword_ShouldThrowArgumentException"
"","2","ChangeUserPassword_Valid_ReturnsNoContent","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileControllerTests","VaultGuard.BackEnd.Tests.Controllers","UserProfileControllerTests","ChangeUserPassword_Valid_ReturnsNoContent"
"","0","ValidateEmail_WithTooShort_ReturnsFalse","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","InputValidationHelperTests","VaultGuard.BackEnd.Tests.Helpers","InputValidationHelperTests","ValidateEmail_WithTooShort_ReturnsFalse"
"","0","GetSecret_NullItem_ReturnsNull","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","TotpHelperTests","VaultGuard.BackEnd.Tests.Services","TotpHelperTests","GetSecret_NullItem_ReturnsNull"
"","1","GenerateUserSalt_ShouldReturnCorrectLength","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordCryptoServiceTests","VaultGuard.BackEnd.Tests.Services","PasswordCryptoServiceTests","GenerateUserSalt_ShouldReturnCorrectLength"
"","1","Delete_WithInvalidId_ShouldReturnNotFound","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionsControllerTests","VaultGuard.BackEnd.Tests.Controllers","CollectionsControllerTests","Delete_WithInvalidId_ShouldReturnNotFound"
"","0","Evaluate_Null_ReturnsVeryWeakWithSuggestion","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordStrengthServiceTests","VaultGuard.BackEnd.Tests.Services","PasswordStrengthServiceTests","Evaluate_Null_ReturnsVeryWeakWithSuggestion"
"","1","ChangeUserPassword_WrongCurrentPassword_ReturnsBadRequest","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileControllerTests","VaultGuard.BackEnd.Tests.Controllers","UserProfileControllerTests","ChangeUserPassword_WrongCurrentPassword_ReturnsBadRequest"
"","1","ImportPasswordsAsync_WhenProviderReportsFailure_DoesNotPersist","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ImportServiceTests","VaultGuard.BackEnd.Tests.Services","ImportServiceTests","ImportPasswordsAsync_WhenProviderReportsFailure_DoesNotPersist"
"","74","CreateApiKey_EmptyName_ReturnsBadRequest","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ApiKeysControllerTests","VaultGuard.BackEnd.Tests.Controllers","ApiKeysControllerTests","CreateApiKey_EmptyName_ReturnsBadRequest"
"","1","GetPendingMigrationsAsync_ShouldReturnCollection","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","DatabaseMigrationServiceTests","VaultGuard.BackEnd.Tests.Services","DatabaseMigrationServiceTests","GetPendingMigrationsAsync_ShouldReturnCollection"
"","1431","VerifyMasterPassword_StillAcceptsLegacyPbkdf2Hash","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CryptographyTests","VaultGuard.BackEnd.Tests.Services","CryptographyTests","VerifyMasterPassword_StillAcceptsLegacyPbkdf2Hash"
"","1","Analyze_ManyWeakReused_ScoresLow","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","SecurityAuditServiceTests","VaultGuard.BackEnd.Tests.Services","SecurityAuditServiceTests","Analyze_ManyWeakReused_ScoresLow"
"","1","GetAll_WithoutViewPermission_ReturnsForbid","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordItemsControllerTests","VaultGuard.BackEnd.Tests.Controllers","PasswordItemsControllerTests","GetAll_WithoutViewPermission_ReturnsForbid"
"","1","Analyze_FlagsLoginsMissingTwoFactor","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","SecurityAuditServiceTests","VaultGuard.BackEnd.Tests.Services","SecurityAuditServiceTests","Analyze_FlagsLoginsMissingTwoFactor"
"","1068","CreateApiKey_GeneratesUniqueKeys","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ApiKeyServiceTests","VaultGuard.BackEnd.Tests.Services","ApiKeyServiceTests","CreateApiKey_GeneratesUniqueKeys"
"","79","SeedCategories_WithoutVaultId_DoesNotThrow","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","SeedingTests","VaultGuard.BackEnd.Tests.Services","SeedingTests","SeedCategories_WithoutVaultId_DoesNotThrow"
"","0","IsProtected_NullOrUnmarked_ReturnsFalse","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ProtectedItemHelperTests","VaultGuard.BackEnd.Tests.Services","ProtectedItemHelperTests","IsProtected_NullOrUnmarked_ReturnsFalse"
"","5","Create_WithValidCollection_ShouldReturnCreatedResult","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionsControllerTests","VaultGuard.BackEnd.Tests.Controllers","CollectionsControllerTests","Create_WithValidCollection_ShouldReturnCreatedResult"
"","0","Generate_DefaultOptions_HasFourWordsPlusNumber","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PassphraseGeneratorTests","VaultGuard.BackEnd.Tests.Services","PassphraseGeneratorTests","Generate_DefaultOptions_HasFourWordsPlusNumber"
"","4","IssueApiKey_WrongMasterPassword_ReturnsUnauthorized","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ApiKeysControllerTests","VaultGuard.BackEnd.Tests.Controllers","ApiKeysControllerTests","IssueApiKey_WrongMasterPassword_ReturnsUnauthorized"
"","2","GetById_WithValidId_ShouldReturnOkWithCollection","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionsControllerTests","VaultGuard.BackEnd.Tests.Controllers","CollectionsControllerTests","GetById_WithValidId_ShouldReturnOkWithCollection"
"","6","CreateUserAsync_WithValidData_ShouldCreateUserWithApplicationUserId","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileServiceTests","VaultGuard.BackEnd.Tests.Services","UserProfileServiceTests","CreateUserAsync_WithValidData_ShouldCreateUserWithApplicationUserId"
"","6","GetByIdAsync_WithValidId_ShouldReturnCollectionWithRelatedData","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionServiceTests","VaultGuard.BackEnd.Tests.Services","CollectionServiceTests","GetByIdAsync_WithValidId_ShouldReturnCollectionWithRelatedData"
"","109","SeedPasswordItemsForUser_RequiresCollectionsCategoriesTags","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","SeedingTests","VaultGuard.BackEnd.Tests.Services","SeedingTests","SeedPasswordItemsForUser_RequiresCollectionsCategoriesTags"
"","0","AesGcm_TamperedNonce_FailsAuthentication","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CryptographyTests","VaultGuard.BackEnd.Tests.Services","CryptographyTests","AesGcm_TamperedNonce_FailsAuthentication"
"","0","ValidatePassword_WithSingleCharacter_ReturnsFalse","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","InputValidationHelperTests","VaultGuard.BackEnd.Tests.Helpers","InputValidationHelperTests","ValidatePassword_WithSingleCharacter_ReturnsFalse"
"","0","SetProtected_True_MarksItemProtected","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ProtectedItemHelperTests","VaultGuard.BackEnd.Tests.Services","ProtectedItemHelperTests","SetProtected_True_MarksItemProtected"
"","1","UpdateUserProfile_Valid_ReturnsNoContent","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileControllerTests","VaultGuard.BackEnd.Tests.Controllers","UserProfileControllerTests","UpdateUserProfile_Valid_ReturnsNoContent"
"","82","TryBuildSqlServerConnectionString_WithoutServerOrDatabase_ReturnsFalse","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","SharedMachineDatabaseSettingsTests","VaultGuard.BackEnd.Tests.Configuration","SharedMachineDatabaseSettingsTests","TryBuildSqlServerConnectionString_WithoutServerOrDatabase_ReturnsFalse"
"","7","CreateUserAsync_WhenUserCreationFails_ShouldReturnFailureResult","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileServiceTests","VaultGuard.BackEnd.Tests.Services","UserProfileServiceTests","CreateUserAsync_WhenUserCreationFails_ShouldReturnFailureResult"
"","14","ValidateApiKey_WithCorrectPlaintext_ReturnsTheKey","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ApiKeyServiceTests","VaultGuard.BackEnd.Tests.Services","ApiKeyServiceTests","ValidateApiKey_WithCorrectPlaintext_ReturnsTheKey"
"","10","Evaluate_AlwaysReturnsColourAndCrackTime","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordStrengthServiceTests","VaultGuard.BackEnd.Tests.Services","PasswordStrengthServiceTests","Evaluate_AlwaysReturnsColourAndCrackTime"
"","1","Constructor_WithNullUserManager_ShouldThrowArgumentNullException","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileServiceTests","VaultGuard.BackEnd.Tests.Services","UserProfileServiceTests","Constructor_WithNullUserManager_ShouldThrowArgumentNullException"
"","1","ValidatePasswordMatch_CaseSensitive_ReturnsFalse","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","InputValidationHelperTests","VaultGuard.BackEnd.Tests.Helpers","InputValidationHelperTests","ValidatePasswordMatch_CaseSensitive_ReturnsFalse"
"","268","SampleDataSeederFlow_SeedsOnlyOncePerUser","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","SeedingTests","VaultGuard.BackEnd.Tests.Services","SeedingTests","SampleDataSeederFlow_SeedsOnlyOncePerUser"
"","4","GeneratePng_ReturnsValidPngSignature","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","QrCodeServiceTests","VaultGuard.BackEnd.Tests.Services","QrCodeServiceTests","GeneratePng_ReturnsValidPngSignature"
"","2","UpdateUserProfile_ServiceFails_ReturnsBadRequest","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileControllerTests","VaultGuard.BackEnd.Tests.Controllers","UserProfileControllerTests","UpdateUserProfile_ServiceFails_ReturnsBadRequest"
"","0","SetSecret_EmptyValue_RemovesField","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","TotpHelperTests","VaultGuard.BackEnd.Tests.Services","TotpHelperTests","SetSecret_EmptyValue_RemovesField"
"","2","VerifyMasterPassword_WithCorrectPassword_ShouldReturnTrue","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordCryptoServiceTests","VaultGuard.BackEnd.Tests.Services","PasswordCryptoServiceTests","VerifyMasterPassword_WithCorrectPassword_ShouldReturnTrue"
"","1","GeneratePng_EmptyContent_ReturnsEmpty","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","QrCodeServiceTests","VaultGuard.BackEnd.Tests.Services","QrCodeServiceTests","GeneratePng_EmptyContent_ReturnsEmpty"
"","0","DeleteUser_Valid_ReturnsNoContent","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","UserProfileControllerTests","VaultGuard.BackEnd.Tests.Controllers","UserProfileControllerTests","DeleteUser_Valid_ReturnsNoContent"
"","6","GetUserApiKeys_ReturnsKeysWithHashHidden","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ApiKeysControllerTests","VaultGuard.BackEnd.Tests.Controllers","ApiKeysControllerTests","GetUserApiKeys_ReturnsKeysWithHashHidden"
"","1","Delete_ItemDoesNotExist_ReturnsNotFound","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","PasswordItemsControllerTests","VaultGuard.BackEnd.Tests.Controllers","PasswordItemsControllerTests","Delete_ItemDoesNotExist_ReturnsNotFound"
"","5","GetAllAsync_WhenSeederRunTwice_ReturnsDuplicates","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CategoryServiceTests","VaultGuard.BackEnd.Tests.Services","CategoryServiceTests","GetAllAsync_WhenSeederRunTwice_ReturnsDuplicates"
"","2","IssueApiKey_MissingEmailOrPassword_ReturnsBadRequest","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","ApiKeysControllerTests","VaultGuard.BackEnd.Tests.Controllers","ApiKeysControllerTests","IssueApiKey_MissingEmailOrPassword_ReturnsBadRequest"
"","38","CreateAsync_WhenCollectionsExist_ShouldNotMarkAsDefault","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionServiceTests","VaultGuard.BackEnd.Tests.Services","CollectionServiceTests","CreateAsync_WhenCollectionsExist_ShouldNotMarkAsDefault"
"","1","GetById_WithInvalidId_ShouldReturnNotFound","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","CollectionsControllerTests","VaultGuard.BackEnd.Tests.Controllers","CollectionsControllerTests","GetById_WithInvalidId_ShouldReturnNotFound"
"","1","TryParse_OtpAuthUri_ExtractsParameters","VaultGuard.BackEnd.Tests","2026-07-18","passed","2026-07-18","TotpServiceTests","VaultGuard.BackEnd.Tests.Services","TotpServiceTests","TryParse_OtpAuthUri_ExtractsParameters"
