"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","CreateAuthHash_DiffersForDifferentMasterKeys","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","CreateAuthHash_DiffersForDifferentMasterKeys"
"","0","ValidateUsername_WithIllegalCharacters_ReturnsFalse","Cryptography & Security","2026-07-20","passed","2026-07-20","Username Validation","Input Validation","InputValidationHelperTests","ValidateUsername_WithIllegalCharacters_ReturnsFalse"
"","1","UpdateUserProfile_Valid_ReturnsNoContent","Accounts & API Access","2026-07-20","passed","2026-07-20","Controller Endpoints","User Profiles","UserProfileControllerTests","UpdateUserProfile_Valid_ReturnsNoContent"
"","0","DeactivateUser_Valid_ReturnsNoContent","Accounts & API Access","2026-07-20","passed","2026-07-20","Controller Endpoints","User Profiles","UserProfileControllerTests","DeactivateUser_Valid_ReturnsNoContent"
"","1","GetAll_WithoutViewPermission_ReturnsForbid","Vault Data Management","2026-07-20","passed","2026-07-20","Controller Endpoints","Password Items","PasswordItemsControllerTests","GetAll_WithoutViewPermission_ReturnsForbid"
"","7169","TagsPage_LoadsSuccessfully","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.TagCrudTests","VaultGuard.Tests.Playwright.TagCrudTests",""
"","135","Argon2id_DiffersFromPbkdf2_ForSameInputs","Cryptography & Security","2026-07-20","passed","2026-07-20","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Argon2id_DiffersFromPbkdf2_ForSameInputs"
"","6929","ImportExportWorkflow_ShouldHandleDataTransfer","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.ApplicationWorkflowTests","VaultGuard.Tests.Playwright.ApplicationWorkflowTests",""
"","0","EncryptPasswordWithKey_WrongLengthKey_Throws","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","EncryptPasswordWithKey_WrongLengthKey_Throws"
"","3","DecryptPassword_WithValidInputs_ShouldReturnOriginalPassword","Cryptography & Security","2026-07-20","passed","2026-07-20","Decryption","Password Vault Cryptography","PasswordCryptoServiceTests","DecryptPassword_WithValidInputs_ShouldReturnOriginalPassword"
"","93","SeedPasswordItemsForUser_RequiresCollectionsCategoriesTags","Platform & Infrastructure","2026-07-20","passed","2026-07-20","Password Item Seeding","Data Seeding","SeedingTests","SeedPasswordItemsForUser_RequiresCollectionsCategoriesTags"
"","0","GenerateCode_InvalidSecret_ReturnsNull","Cryptography & Security","2026-07-20","passed","2026-07-20","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_InvalidSecret_ReturnsNull"
"","6859","Passkeys_Page_ShowsWebsitePasskeysSection","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests",""
"","1","GeneratePngDataUrl_HasDataUrlPrefix","Cryptography & Security","2026-07-20","passed","2026-07-20","QR Code Provisioning","Two-Factor Authentication","QrCodeServiceTests","GeneratePngDataUrl_HasDataUrlPrefix"
"","71","SeedCollections_CalledTwice_DoesNotDuplicate","Platform & Infrastructure","2026-07-20","passed","2026-07-20","Collection Seeding","Data Seeding","SeedingTests","SeedCollections_CalledTwice_DoesNotDuplicate"
"","0","AesGcm_TamperedNonce_FailsAuthentication","Cryptography & Security","2026-07-20","passed","2026-07-20","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","AesGcm_TamperedNonce_FailsAuthentication"
"","2","Update_Valid_ReturnsOkWithUpdatedItem","Vault Data Management","2026-07-20","passed","2026-07-20","Controller Endpoints","Password Items","PasswordItemsControllerTests","Update_Valid_ReturnsOkWithUpdatedItem"
"","0","ValidateUsername_WithSingleCharacter_ReturnsFalse","Cryptography & Security","2026-07-20","passed","2026-07-20","Username Validation","Input Validation","InputValidationHelperTests","ValidateUsername_WithSingleCharacter_ReturnsFalse"
"","7134","PasswordItemsPage_HasAddItemButton","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
"","1","DecryptAes256Gcm_WrongLengthNonce_Throws","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DecryptAes256Gcm_WrongLengthNonce_Throws"
"","7218","ApiKeyManagementPage_LoadsSuccessfully","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.UserManagementCrudTests","VaultGuard.Tests.Playwright.UserManagementCrudTests",""
"","0","EncryptAes256Gcm_EmptyPlaintext_Throws","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","EncryptAes256Gcm_EmptyPlaintext_Throws"
"","3","ChangeUserPassword_Valid_ReturnsNoContent","Accounts & API Access","2026-07-20","passed","2026-07-20","Controller Endpoints","User Profiles","UserProfileControllerTests","ChangeUserPassword_Valid_ReturnsNoContent"
"","23","GetAllAsync_ShouldReturnAllCollectionsWithCategories","Vault Data Management","2026-07-20","passed","2026-07-20","Collections Service","Categories & Collections","CollectionServiceTests","GetAllAsync_ShouldReturnAllCollectionsWithCategories"
"","1","VerifyMasterPassword_EmptyStoredHash_ReturnsFalse","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","VerifyMasterPassword_EmptyStoredHash_ReturnsFalse"
"","1","GenerateToken_ProducesWellFormedJwtWithExpectedClaims","Accounts & API Access","2026-07-20","passed","2026-07-20","Token Generation","API Tokens","JwtServiceTests","GenerateToken_ProducesWellFormedJwtWithExpectedClaims"
"","2","SetSecret_AddsCustomField_GetSecretReturnsIt","Cryptography & Security","2026-07-20","passed","2026-07-20","TOTP Helper Algorithms","Two-Factor Authentication","TotpHelperTests","SetSecret_AddsCustomField_GetSecretReturnsIt"
"","7513","SetupPage_LoadsSuccessfully","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.UserManagementCrudTests","VaultGuard.Tests.Playwright.UserManagementCrudTests",""
"","7146","DeletePasswordItem_ShouldRemoveItemFromList","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
"","7334","CreateCategory_WithInvalidData_ShouldShowValidationErrors","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.CategoryCrudTests","VaultGuard.Tests.Playwright.CategoryCrudTests",""
"","1","GenerateUserSalt_ShouldReturnCorrectLength","Cryptography & Security","2026-07-20","passed","2026-07-20","Salt Generation","Password Vault Cryptography","PasswordCryptoServiceTests","GenerateUserSalt_ShouldReturnCorrectLength"
"","0","ValidateEmail_WithTooShort_ReturnsFalse","Cryptography & Security","2026-07-20","passed","2026-07-20","Email Validation","Input Validation","InputValidationHelperTests","ValidateEmail_WithTooShort_ReturnsFalse"
"","65","Schema_PasswordItemsTable_DoesNotHaveVaultIdColumn","Platform & Infrastructure","2026-07-20","passed","2026-07-20","Schema Guards","Data Seeding","SeedingTests","Schema_PasswordItemsTable_DoesNotHaveVaultIdColumn"
"","1","Analyze_DetectsOldPasswords","Cryptography & Security","2026-07-20","passed","2026-07-20","","Security Auditing","SecurityAuditServiceTests","Analyze_DetectsOldPasswords"
"","0","ValidatePassword_WithSingleCharacter_ReturnsFalse","Cryptography & Security","2026-07-20","passed","2026-07-20","Password Length Validation","Input Validation","InputValidationHelperTests","ValidatePassword_WithSingleCharacter_ReturnsFalse"
"","2","ReactivateUser_UnknownId_ReturnsNotFound","Accounts & API Access","2026-07-20","passed","2026-07-20","Controller Endpoints","User Profiles","UserProfileControllerTests","ReactivateUser_UnknownId_ReturnsNotFound"
"","6773","Settings_DeepLink_ActivatesRequestedTab (Appearance)","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests",""
"","6934","Navigation_ToSettings_Works","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.ApplicationWorkflowTests","VaultGuard.Tests.Playwright.ApplicationWorkflowTests",""
"","1","Evaluate_Null_ReturnsVeryWeakWithSuggestion","Vault Data Management","2026-07-20","passed","2026-07-20","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_Null_ReturnsVeryWeakWithSuggestion"
"","1","GetUserById_KnownId_ReturnsOkWithDetails","Accounts & API Access","2026-07-20","passed","2026-07-20","Controller Endpoints","User Profiles","UserProfileControllerTests","GetUserById_KnownId_ReturnsOkWithDetails"
"","0","Evaluate_CommonPassword_IsVeryWeak","Vault Data Management","2026-07-20","passed","2026-07-20","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_CommonPassword_IsVeryWeak"
"","0","SetSecret_EmptyValue_RemovesField","Cryptography & Security","2026-07-20","passed","2026-07-20","TOTP Helper Algorithms","Two-Factor Authentication","TotpHelperTests","SetSecret_EmptyValue_RemovesField"
"","70","SeedCategories_WithoutVaultId_DoesNotThrow","Platform & Infrastructure","2026-07-20","passed","2026-07-20","Category Seeding","Data Seeding","SeedingTests","SeedCategories_WithoutVaultId_DoesNotThrow"
"","1","Generate_EmptySeparator_ConcatenatesWordsWithNoDelimiter","Vault Data Management","2026-07-20","passed","2026-07-20","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_EmptySeparator_ConcatenatesWordsWithNoDelimiter"
"","0","GenerateCode_InvalidSecret_ReturnsNull","Cryptography & Security","2026-07-20","passed","2026-07-20","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_InvalidSecret_ReturnsNull"
"","142","CreateApiKey_ReturnsPlaintextOnce_ButStoresOnlyTheHash","Accounts & API Access","2026-07-20","passed","2026-07-20","Service Layer","API Keys","ApiKeyServiceTests","CreateApiKey_ReturnsPlaintextOnce_ButStoresOnlyTheHash"
"","22165","Dashboard_LoadsSuccessfully","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.ApplicationWorkflowTests","VaultGuard.Tests.Playwright.ApplicationWorkflowTests",""
"","3","Update_WithInvalidId_ShouldReturnNotFound","Vault Data Management","2026-07-20","passed","2026-07-20","Collections Controller","Categories & Collections","CollectionsControllerTests","Update_WithInvalidId_ShouldReturnNotFound"
"","2","Constructor_WithNullUserManager_ShouldThrowArgumentNullException","Accounts & API Access","2026-07-20","passed","2026-07-20","Service Layer","User Profiles","UserProfileServiceTests","Constructor_WithNullUserManager_ShouldThrowArgumentNullException"
"","4","Constructor_WithNullLogger_ShouldThrowArgumentNullException","Accounts & API Access","2026-07-20","passed","2026-07-20","Service Layer","User Profiles","UserProfileServiceTests","Constructor_WithNullLogger_ShouldThrowArgumentNullException"
"","4","Create_CryptoWalletItem_PreservesType","Vault Data Management","2026-07-20","passed","2026-07-20","Controller Endpoints","Password Items","PasswordItemsControllerTests","Create_CryptoWalletItem_PreservesType"
"","6","ChangeUserPassword_IdMismatch_ReturnsBadRequest","Accounts & API Access","2026-07-20","passed","2026-07-20","Controller Endpoints","User Profiles","UserProfileControllerTests","ChangeUserPassword_IdMismatch_ReturnsBadRequest"
"","0","GetRemainingSeconds_MidWindow_CountsDown","Cryptography & Security","2026-07-20","passed","2026-07-20","TOTP Service","Two-Factor Authentication","TotpServiceTests","GetRemainingSeconds_MidWindow_CountsDown"
"","1","Analyze_DetectsReusedPasswords","Cryptography & Security","2026-07-20","passed","2026-07-20","","Security Auditing","SecurityAuditServiceTests","Analyze_DetectsReusedPasswords"
"","0","ValidatePasswordMatch_WithDifferentPasswords_ReturnsFalse","Cryptography & Security","2026-07-20","passed","2026-07-20","Password Confirmation Matching","Input Validation","InputValidationHelperTests","ValidatePasswordMatch_WithDifferentPasswords_ReturnsFalse"
"","0","DeriveKey_ZeroIterations_Throws","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DeriveKey_ZeroIterations_Throws"
"","49","ValidateApiKey_AfterRevoke_ReturnsNull","Accounts & API Access","2026-07-20","passed","2026-07-20","Service Layer","API Keys","ApiKeyServiceTests","ValidateApiKey_AfterRevoke_ReturnsNull"
"","0","Generate_RespectsWordCountAndSeparator","Vault Data Management","2026-07-20","passed","2026-07-20","Passphrase Generator - Happy Path","Password Strength & Generation","PassphraseGeneratorTests","Generate_RespectsWordCountAndSeparator"
"","10","CreateApiKey_Valid_ReturnsOkWithKey","Accounts & API Access","2026-07-20","passed","2026-07-20","Controller Endpoints","API Keys","ApiKeysControllerTests","CreateApiKey_Valid_ReturnsOkWithKey"
"","11","DeleteAsync_WithNonExistentCollection_ShouldNotThrow","Vault Data Management","2026-07-20","passed","2026-07-20","Collections Service","Categories & Collections","CollectionServiceTests","DeleteAsync_WithNonExistentCollection_ShouldNotThrow"
"","1","GeneratePng_EmptyContent_ReturnsEmpty","Cryptography & Security","2026-07-20","passed","2026-07-20","QR Code Provisioning","Two-Factor Authentication","QrCodeServiceTests","GeneratePng_EmptyContent_ReturnsEmpty"
"","4","Delete_ItemBelongsToAnotherUser_ReturnsNotFound","Vault Data Management","2026-07-20","passed","2026-07-20","Controller Endpoints","Password Items","PasswordItemsControllerTests","Delete_ItemBelongsToAnotherUser_ReturnsNotFound"
"","1","Analyze_FlagsLoginsMissingTwoFactor","Cryptography & Security","2026-07-20","passed","2026-07-20","","Security Auditing","SecurityAuditServiceTests","Analyze_FlagsLoginsMissingTwoFactor"
"","8","GetDefaultCollectionAsync_WhenNoDefaultButCollectionsExist_ShouldPromoteFirst","Vault Data Management","2026-07-20","passed","2026-07-20","Collections Service","Categories & Collections","CollectionServiceTests","GetDefaultCollectionAsync_WhenNoDefaultButCollectionsExist_ShouldPromoteFirst"
"","7149","CollectionsPage_LoadsSuccessfully","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.UserManagementCrudTests","VaultGuard.Tests.Playwright.UserManagementCrudTests",""
"","42","CreateAuthResponseAsync_ReturnsPopulatedResponse_AndPersistsTheRefreshToken","Accounts & API Access","2026-07-20","passed","2026-07-20","Auth Response Assembly","API Tokens","JwtServiceTests","CreateAuthResponseAsync_ReturnsPopulatedResponse_AndPersistsTheRefreshToken"
"","769","Password_EncryptDecrypt_RoundTrip","Cryptography & Security","2026-07-20","passed","2026-07-20","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Password_EncryptDecrypt_RoundTrip"
"","3","GetMigrationStatusAsync_ShouldReturnValidStatus","Platform & Infrastructure","2026-07-20","passed","2026-07-20","","Database Migrations","DatabaseMigrationServiceTests","GetMigrationStatusAsync_ShouldReturnValidStatus"
"","0","ValidateName_WithNullOrEmpty_ReturnsFalse","Cryptography & Security","2026-07-20","passed","2026-07-20","Name Validation","Input Validation","InputValidationHelperTests","ValidateName_WithNullOrEmpty_ReturnsFalse"
"","6902","Dashboard_AppBar_HasBrandName","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.ApplicationWorkflowTests","VaultGuard.Tests.Playwright.ApplicationWorkflowTests",""
"","7383","DeleteCategory_ShouldRemoveCategoryFromList","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.CategoryCrudTests","VaultGuard.Tests.Playwright.CategoryCrudTests",""
"","7222","SettingsPage_LoadsSuccessfully","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.UserManagementCrudTests","VaultGuard.Tests.Playwright.UserManagementCrudTests",""
"","2","Update_ItemDoesNotExist_ReturnsNotFound","Vault Data Management","2026-07-20","passed","2026-07-20","Controller Endpoints","Password Items","PasswordItemsControllerTests","Update_ItemDoesNotExist_ReturnsNotFound"
"","1","GetById_OwnedItem_ReturnsOk","Vault Data Management","2026-07-20","passed","2026-07-20","Controller Endpoints","Password Items","PasswordItemsControllerTests","GetById_OwnedItem_ReturnsOk"
"","0","EncryptPassword_WithEmptyPassword_ShouldThrowArgumentException","Cryptography & Security","2026-07-20","passed","2026-07-20","Encryption","Password Vault Cryptography","PasswordCryptoServiceTests","EncryptPassword_WithEmptyPassword_ShouldThrowArgumentException"
"","2","UpdateUserProfileAsync_WithNonExistentUser_ShouldReturnFailureResult","Accounts & API Access","2026-07-20","passed","2026-07-20","Service Layer","User Profiles","UserProfileServiceTests","UpdateUserProfileAsync_WithNonExistentUser_ShouldReturnFailureResult"
"","6763","Settings_DeepLink_ActivatesRequestedTab (Vaults)","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests","VaultGuard.Tests.Playwright.PasskeysAndSettingsTests",""
"","3","GetAllAsync_WithDeduplication_StillExceedsSixItems","Vault Data Management","2026-07-20","passed","2026-07-20","Categories Service","Categories & Collections","CategoryServiceTests","GetAllAsync_WithDeduplication_StillExceedsSixItems"
"","1","DeriveSubKey_DomainSeparation_ProducesIndependentKeys","Cryptography & Security","2026-07-20","passed","2026-07-20","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","DeriveSubKey_DomainSeparation_ProducesIndependentKeys"
"","2","Update_InvalidModel_ReturnsBadRequest","Vault Data Management","2026-07-20","passed","2026-07-20","Controller Endpoints","Password Items","PasswordItemsControllerTests","Update_InvalidModel_ReturnsBadRequest"
"","1954","ForceSeedPasswordItems_ClearsExistingThenReseeds","Platform & Infrastructure","2026-07-20","passed","2026-07-20","Password Item Seeding","Data Seeding","SeedingTests","ForceSeedPasswordItems_ClearsExistingThenReseeds"
"","3","GetAllUsersAsync_ShouldReturnAllUsers","Accounts & API Access","2026-07-20","passed","2026-07-20","Service Layer","User Profiles","UserProfileServiceTests","GetAllUsersAsync_ShouldReturnAllUsers"
"","20","DeleteApiKey_ByNonOwner_DoesNothing","Accounts & API Access","2026-07-20","passed","2026-07-20","Service Layer","API Keys","ApiKeyServiceTests","DeleteApiKey_ByNonOwner_DoesNothing"
"","1","WebsiteUrlSetter_ShouldCreateLoginItemAndKeepWebsiteSynchronized","Vault Data Management","2026-07-20","passed","2026-07-20","Service Layer","Password Items","PasswordItemServiceTests","WebsiteUrlSetter_ShouldCreateLoginItemAndKeepWebsiteSynchronized"
"","1","DecryptAes256Gcm_WrongLengthAuthTag_Throws","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DecryptAes256Gcm_WrongLengthAuthTag_Throws"
"","67","Schema_CategoriesTable_DoesNotHaveVaultIdColumn","Platform & Infrastructure","2026-07-20","passed","2026-07-20","Schema Guards","Data Seeding","SeedingTests","Schema_CategoriesTable_DoesNotHaveVaultIdColumn"
"","14","VerifyPassword_WrongPassword_ReturnsFalse_DoesNotThrow","Cryptography & Security","2026-07-20","passed","2026-07-20","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","VerifyPassword_WrongPassword_ReturnsFalse_DoesNotThrow"
"","0","SetSecret_Updates_ExistingField_WithoutDuplicating","Cryptography & Security","2026-07-20","passed","2026-07-20","TOTP Helper Algorithms","Two-Factor Authentication","TotpHelperTests","SetSecret_Updates_ExistingField_WithoutDuplicating"
"","7222","CreatePasswordItem_WithInvalidData_ShouldShowValidationErrors","","2026-07-20","passed","2026-07-20","","VaultGuard.Tests.Playwright.PasswordItemCrudTests","VaultGuard.Tests.Playwright.PasswordItemCrudTests",""
