"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","Update_WithoutEditPermission_ReturnsForbid","Vault Data Management","2026-07-19","passed","2026-07-19","Controller Endpoints","Password Items","PasswordItemsControllerTests","Update_WithoutEditPermission_ReturnsForbid"
"","1","Evaluate_Sequence_IsPenalised","Vault Data Management","2026-07-19","passed","2026-07-19","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_Sequence_IsPenalised"
"","0","DeriveKeyArgon2id_ZeroParallelism_Throws","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DeriveKeyArgon2id_ZeroParallelism_Throws"
"","4","Evaluate_AlwaysReturnsColourAndCrackTime","Vault Data Management","2026-07-19","passed","2026-07-19","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_AlwaysReturnsColourAndCrackTime"
"","3","Update_WithInvalidId_ShouldReturnNotFound","Vault Data Management","2026-07-19","passed","2026-07-19","Collections Controller","Categories & Collections","CollectionsControllerTests","Update_WithInvalidId_ShouldReturnNotFound"
"","3","GetAllAsync_WithDeduplication_StillExceedsSixItems","Vault Data Management","2026-07-19","passed","2026-07-19","Categories Service","Categories & Collections","CategoryServiceTests","GetAllAsync_WithDeduplication_StillExceedsSixItems"
"","3","Delete_ItemBelongsToAnotherUser_ReturnsNotFound","Vault Data Management","2026-07-19","passed","2026-07-19","Controller Endpoints","Password Items","PasswordItemsControllerTests","Delete_ItemBelongsToAnotherUser_ReturnsNotFound"
"","1","GenerateRefreshToken_ProducesNonEmptyBase64String","Accounts & API Access","2026-07-19","passed","2026-07-19","Refresh Token Generation","API Tokens","JwtServiceTests","GenerateRefreshToken_ProducesNonEmptyBase64String"
"","3","Delete_WhenServiceThrowsException_ShouldReturnInternalServerError","Vault Data Management","2026-07-19","passed","2026-07-19","Collections Controller","Categories & Collections","CollectionsControllerTests","Delete_WhenServiceThrowsException_ShouldReturnInternalServerError"
"","0","GenerateSalt_ZeroLength_Throws","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","GenerateSalt_ZeroLength_Throws"
"","3","ValidateApiKey_WithWrongValue_ReturnsNull","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","API Keys","ApiKeyServiceTests","ValidateApiKey_WithWrongValue_ReturnsNull"
"","3","UpdateUserProfileAsync_WithValidData_ShouldUpdateUser","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","User Profiles","UserProfileServiceTests","UpdateUserProfileAsync_WithValidData_ShouldUpdateUser"
"","160","CreateMasterKeyIdentifier_DiffersAcrossSalts_ForSamePassword","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","CreateMasterKeyIdentifier_DiffersAcrossSalts_ForSamePassword"
"","1","ValidateName_WithSingleCharacter_ReturnsFalse","Cryptography & Security","2026-07-19","passed","2026-07-19","Name Validation","Input Validation","InputValidationHelperTests","ValidateName_WithSingleCharacter_ReturnsFalse"
"","2","CreateUser_ServiceFails_ReturnsBadRequestWithErrors","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","CreateUser_ServiceFails_ReturnsBadRequestWithErrors"
"","21","GetUserApiKeys_ReturnsOnlyActiveKeysForThatUser","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","API Keys","ApiKeyServiceTests","GetUserApiKeys_ReturnsOnlyActiveKeysForThatUser"
"","0","ValidatePassword_WithNullOrEmpty_ReturnsFalse","Cryptography & Security","2026-07-19","passed","2026-07-19","Password Length Validation","Input Validation","InputValidationHelperTests","ValidatePassword_WithNullOrEmpty_ReturnsFalse"
"","3","DecryptPassword_WithValidInputs_ShouldReturnOriginalPassword","Cryptography & Security","2026-07-19","passed","2026-07-19","Decryption","Password Vault Cryptography","PasswordCryptoServiceTests","DecryptPassword_WithValidInputs_ShouldReturnOriginalPassword"
"","4","VerifyMasterPassword_MalformedArgon2idPhc_WrongPartCount_ReturnsFalse","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","VerifyMasterPassword_MalformedArgon2idPhc_WrongPartCount_ReturnsFalse"
"","0","GenerateCode_InvalidSecret_ReturnsNull","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_InvalidSecret_ReturnsNull"
"","134","Argon2idAuthHash_VerifiesCorrectPassword_AndRejectsWrong","Cryptography & Security","2026-07-19","passed","2026-07-19","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Argon2idAuthHash_VerifiesCorrectPassword_AndRejectsWrong"
"","1183","VerifyMasterPassword_StillAcceptsLegacyPbkdf2Hash","Cryptography & Security","2026-07-19","passed","2026-07-19","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","VerifyMasterPassword_StillAcceptsLegacyPbkdf2Hash"
"","2","Constructor_WithNullPasswordCryptoService_ShouldThrowArgumentNullException","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","User Profiles","UserProfileServiceTests","Constructor_WithNullPasswordCryptoService_ShouldThrowArgumentNullException"
"","0","Evaluate_CommonPassword_IsVeryWeak","Vault Data Management","2026-07-19","passed","2026-07-19","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_CommonPassword_IsVeryWeak"
"","14","GetByIdAsync_WithInvalidId_ShouldReturnNull","Vault Data Management","2026-07-19","passed","2026-07-19","Collections Service","Categories & Collections","CollectionServiceTests","GetByIdAsync_WithInvalidId_ShouldReturnNull"
"","1","DecryptAes256Gcm_WrongLengthKey_Throws","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DecryptAes256Gcm_WrongLengthKey_Throws"
"","2","Generate_EmptySeparator_ConcatenatesWordsWithNoDelimiter","Vault Data Management","2026-07-19","passed","2026-07-19","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_EmptySeparator_ConcatenatesWordsWithNoDelimiter"
"","4","ApplyPendingMigrationsAsync_ShouldReturnValidResult","Platform & Infrastructure","2026-07-19","passed","2026-07-19","","Database Migrations","DatabaseMigrationServiceTests","ApplyPendingMigrationsAsync_ShouldReturnValidResult"
"","4","EncryptPassword_WithValidInputs_ShouldReturnEncryptedData","Cryptography & Security","2026-07-19","passed","2026-07-19","Encryption","Password Vault Cryptography","PasswordCryptoServiceTests","EncryptPassword_WithValidInputs_ShouldReturnEncryptedData"
"","0","ValidateName_WithLegalCharacters_ReturnsTrue","Cryptography & Security","2026-07-19","passed","2026-07-19","Name Validation","Input Validation","InputValidationHelperTests","ValidateName_WithLegalCharacters_ReturnsTrue"
"","1","VerifyMasterPassword_MalformedArgon2idPhc_InvalidBase64_ReturnsFalse","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","VerifyMasterPassword_MalformedArgon2idPhc_InvalidBase64_ReturnsFalse"
"","11","ValidatePasswordMatch_WithMatchingPasswords_ReturnsTrue","Cryptography & Security","2026-07-19","passed","2026-07-19","Password Confirmation Matching","Input Validation","InputValidationHelperTests","ValidatePasswordMatch_WithMatchingPasswords_ReturnsTrue"
"","3","CreateMasterPasswordHash_WithValidInputs_ShouldReturnHash","Cryptography & Security","2026-07-19","passed","2026-07-19","Master Password Hashing & Verification","Password Vault Cryptography","PasswordCryptoServiceTests","CreateMasterPasswordHash_WithValidInputs_ShouldReturnHash"
"","1","Analyze_FlagsLoginsMissingTwoFactor","Cryptography & Security","2026-07-19","passed","2026-07-19","","Security Auditing","SecurityAuditServiceTests","Analyze_FlagsLoginsMissingTwoFactor"
"","0","TryParse_OtpAuthUri_ExtractsParameters","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","TryParse_OtpAuthUri_ExtractsParameters"
"","142","Argon2id_RoundTrip_IsDeterministic_AndSaltSensitive","Cryptography & Security","2026-07-19","passed","2026-07-19","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Argon2id_RoundTrip_IsDeterministic_AndSaltSensitive"
"","0","ValidateEmail_WithTooShort_ReturnsFalse","Cryptography & Security","2026-07-19","passed","2026-07-19","Email Validation","Input Validation","InputValidationHelperTests","ValidateEmail_WithTooShort_ReturnsFalse"
"","78","SeedCollections_CalledTwice_DoesNotDuplicate","Platform & Infrastructure","2026-07-19","passed","2026-07-19","Collection Seeding","Data Seeding","SeedingTests","SeedCollections_CalledTwice_DoesNotDuplicate"
"","199","Pbkdf2_IsDeterministic_AndSaltSensitive","Cryptography & Security","2026-07-19","passed","2026-07-19","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","Pbkdf2_IsDeterministic_AndSaltSensitive"
"","0","TryParse_RawBase32_Succeeds","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","TryParse_RawBase32_Succeeds"
"","2","DecryptPassword_CryptographyServiceThrows_ShouldPropagateException","Cryptography & Security","2026-07-19","passed","2026-07-19","Decryption","Password Vault Cryptography","PasswordCryptoServiceTests","DecryptPassword_CryptographyServiceThrows_ShouldPropagateException"
"","2","SetSecret_AddsCustomField_GetSecretReturnsIt","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Helper Algorithms","Two-Factor Authentication","TotpHelperTests","SetSecret_AddsCustomField_GetSecretReturnsIt"
"","1","GetById_OwnedItem_ReturnsOk","Vault Data Management","2026-07-19","passed","2026-07-19","Controller Endpoints","Password Items","PasswordItemsControllerTests","GetById_OwnedItem_ReturnsOk"
"","62","CreateAsync_NewCategory_IsPersisted","Vault Data Management","2026-07-19","passed","2026-07-19","Categories Service","Categories & Collections","CategoryServiceTests","CreateAsync_NewCategory_IsPersisted"
"","6","SetAsDefaultAsync_ShouldSetCorrectCollectionAsDefault","Vault Data Management","2026-07-19","passed","2026-07-19","Collections Service","Categories & Collections","CollectionServiceTests","SetAsDefaultAsync_ShouldSetCorrectCollectionAsDefault"
"","0","DeriveSubKey_EmptyPurpose_Throws","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DeriveSubKey_EmptyPurpose_Throws"
"","1","EncryptPassword_WithNullUserSalt_ShouldThrowArgumentException","Cryptography & Security","2026-07-19","passed","2026-07-19","Encryption","Password Vault Cryptography","PasswordCryptoServiceTests","EncryptPassword_WithNullUserSalt_ShouldThrowArgumentException"
"","2","UpdateUserProfile_IdMismatch_ReturnsBadRequest","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","UpdateUserProfile_IdMismatch_ReturnsBadRequest"
"","1","DecryptAes256Gcm_WrongLengthNonce_Throws","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DecryptAes256Gcm_WrongLengthNonce_Throws"
"","2","Evaluate_MissingCharacterClasses_SuggestsAddingThem","Vault Data Management","2026-07-19","passed","2026-07-19","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_MissingCharacterClasses_SuggestsAddingThem"
"","80","SeedTags_OnEmptyDb_InsertsRows","Platform & Infrastructure","2026-07-19","passed","2026-07-19","Tag Seeding","Data Seeding","SeedingTests","SeedTags_OnEmptyDb_InsertsRows"
"","3","Update_WithValidIdAndCollection_ShouldReturnOkResult","Vault Data Management","2026-07-19","passed","2026-07-19","Collections Controller","Categories & Collections","CollectionsControllerTests","Update_WithValidIdAndCollection_ShouldReturnOkResult"
"","1","Analyze_DetectsWeakPasswords","Cryptography & Security","2026-07-19","passed","2026-07-19","","Security Auditing","SecurityAuditServiceTests","Analyze_DetectsWeakPasswords"
"","247","SampleDataSeederFlow_SeedsOnlyOncePerUser","Platform & Infrastructure","2026-07-19","passed","2026-07-19","Full Pipeline & Referential Integrity","Data Seeding","SeedingTests","SampleDataSeederFlow_SeedsOnlyOncePerUser"
"","1","ValidateRefreshTokenAsync_KnownUserWrongToken_ReturnsFalse","Accounts & API Access","2026-07-19","passed","2026-07-19","Refresh Token Store","API Tokens","JwtServiceTests","ValidateRefreshTokenAsync_KnownUserWrongToken_ReturnsFalse"
"","7","Create_WhenServiceThrowsException_ShouldReturnInternalServerError","Vault Data Management","2026-07-19","passed","2026-07-19","Collections Controller","Categories & Collections","CollectionsControllerTests","Create_WhenServiceThrowsException_ShouldReturnInternalServerError"
"","1","Delete_ItemDoesNotExist_ReturnsNotFound","Vault Data Management","2026-07-19","passed","2026-07-19","Controller Endpoints","Password Items","PasswordItemsControllerTests","Delete_ItemDoesNotExist_ReturnsNotFound"
"","0","GenerateCode_Rfc6238Vector_T59_Produces6DigitCode","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_Rfc6238Vector_T59_Produces6DigitCode"
"","1","GenerateCode_IsSixDigitsByDefault","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_IsSixDigitsByDefault"
"","1","Update_ItemDoesNotExist_ReturnsNotFound","Vault Data Management","2026-07-19","passed","2026-07-19","Controller Endpoints","Password Items","PasswordItemsControllerTests","Update_ItemDoesNotExist_ReturnsNotFound"
"","50","ValidateApiKey_AfterRevoke_ReturnsNull","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","API Keys","ApiKeyServiceTests","ValidateApiKey_AfterRevoke_ReturnsNull"
"","5","IssueApiKey_ValidCredentials_ReturnsOkWithPlaintextKeyOnce","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","API Keys","ApiKeysControllerTests","IssueApiKey_ValidCredentials_ReturnsOkWithPlaintextKeyOnce"
"","6","CreateUserAsync_WithValidData_ShouldCreateUserWithApplicationUserId","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","User Profiles","UserProfileServiceTests","CreateUserAsync_WithValidData_ShouldCreateUserWithApplicationUserId"
"","0","Generate_WordCountAboveMaximum_ClampsToTwelve","Vault Data Management","2026-07-19","passed","2026-07-19","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_WordCountAboveMaximum_ClampsToTwelve"
"","3","IssueApiKey_MissingEmailOrPassword_ReturnsBadRequest","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","API Keys","ApiKeysControllerTests","IssueApiKey_MissingEmailOrPassword_ReturnsBadRequest"
"","1","GeneratePng_EmptyContent_ReturnsEmpty","Cryptography & Security","2026-07-19","passed","2026-07-19","QR Code Provisioning","Two-Factor Authentication","QrCodeServiceTests","GeneratePng_EmptyContent_ReturnsEmpty"
"","1177","VerifyMasterPassword_TrueForCorrect_FalseForWrong","Cryptography & Security","2026-07-19","passed","2026-07-19","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","VerifyMasterPassword_TrueForCorrect_FalseForWrong"
"","1","ChangeUserPassword_WrongCurrentPassword_ReturnsBadRequest","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","ChangeUserPassword_WrongCurrentPassword_ReturnsBadRequest"
"","1","SetProtected_False_RemovesFlag","Vault Data Management","2026-07-19","passed","2026-07-19","Protected-Field Encryption Helper","Password Items","ProtectedItemHelperTests","SetProtected_False_RemovesFlag"
"","13","EncryptPassword_WithNullPassword_ShouldThrowArgumentException","Cryptography & Security","2026-07-19","passed","2026-07-19","Encryption","Password Vault Cryptography","PasswordCryptoServiceTests","EncryptPassword_WithNullPassword_ShouldThrowArgumentException"
"","1","Evaluate_Empty_ReturnsVeryWeak","Vault Data Management","2026-07-19","passed","2026-07-19","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_Empty_ReturnsVeryWeak"
"","1","DeriveKeyArgon2id_MemoryBelowMinimum_Throws","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","DeriveKeyArgon2id_MemoryBelowMinimum_Throws"
"","0","DecryptPassword_WithInvalidBase64_ShouldThrowFormatException","Cryptography & Security","2026-07-19","passed","2026-07-19","Decryption","Password Vault Cryptography","PasswordCryptoServiceTests","DecryptPassword_WithInvalidBase64_ShouldThrowFormatException"
"","0","GenerateCode_Rfc6238Vector_LaterTime_Produces6DigitCode","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_Rfc6238Vector_LaterTime_Produces6DigitCode"
"","4","GeneratePng_ReturnsValidPngSignature","Cryptography & Security","2026-07-19","passed","2026-07-19","QR Code Provisioning","Two-Factor Authentication","QrCodeServiceTests","GeneratePng_ReturnsValidPngSignature"
"","0","SetSecret_EmptyValue_RemovesField","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Helper Algorithms","Two-Factor Authentication","TotpHelperTests","SetSecret_EmptyValue_RemovesField"
"","1","EncryptDecryptPasswordWithKey_RoundTrip","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","EncryptDecryptPasswordWithKey_RoundTrip"
"","0","AesGcm_WrongKey_FailsAuthentication","Cryptography & Security","2026-07-19","passed","2026-07-19","Happy-Path Round Trips","Encryption & Key Derivation","CryptographyTests","AesGcm_WrongKey_FailsAuthentication"
"","0","Generate_IncludeNumberFalse_LastCharacterIsNeverADigit","Vault Data Management","2026-07-19","passed","2026-07-19","Passphrase Generator - Edge Cases","Password Strength & Generation","PassphraseGeneratorEdgeCaseTests","Generate_IncludeNumberFalse_LastCharacterIsNeverADigit"
"","6","ChangeUserPassword_IdMismatch_ReturnsBadRequest","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","ChangeUserPassword_IdMismatch_ReturnsBadRequest"
"","0","GenerateCode_OtpAuthUri_WithDigits8_ProducesFullCode","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_OtpAuthUri_WithDigits8_ProducesFullCode"
"","0","SetProtected_True_MarksItemProtected","Vault Data Management","2026-07-19","passed","2026-07-19","Protected-Field Encryption Helper","Password Items","ProtectedItemHelperTests","SetProtected_True_MarksItemProtected"
"","149","CreateApiKey_ReturnsPlaintextOnce_ButStoresOnlyTheHash","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","API Keys","ApiKeyServiceTests","CreateApiKey_ReturnsPlaintextOnce_ButStoresOnlyTheHash"
"","23","ImportPasswordsAsync_AssignsUserIdToImportedItems","Vault Data Management","2026-07-19","passed","2026-07-19","","Import","ImportServiceTests","ImportPasswordsAsync_AssignsUserIdToImportedItems"
"","1","GetAllAsync_EmptyDatabase_ReturnsEmptyList","Vault Data Management","2026-07-19","passed","2026-07-19","Categories Service","Categories & Collections","CategoryServiceTests","GetAllAsync_EmptyDatabase_ReturnsEmptyList"
"","1","ImportPasswordsAsync_UnknownProvider_FailsGracefully","Vault Data Management","2026-07-19","passed","2026-07-19","","Import","ImportServiceTests","ImportPasswordsAsync_UnknownProvider_FailsGracefully"
"","1","Evaluate_CommonPassword_IsVeryWeak","Vault Data Management","2026-07-19","passed","2026-07-19","Password Strength Scoring","Password Strength & Generation","PasswordStrengthServiceTests","Evaluate_CommonPassword_IsVeryWeak"
"","1","EncryptAes256Gcm_NullKey_Throws","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","EncryptAes256Gcm_NullKey_Throws"
"","74","Schema_CategoriesTable_DoesNotHaveVaultIdColumn","Platform & Infrastructure","2026-07-19","passed","2026-07-19","Schema Guards","Data Seeding","SeedingTests","Schema_CategoriesTable_DoesNotHaveVaultIdColumn"
"","1","ReactivateUser_UnknownId_ReturnsNotFound","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","ReactivateUser_UnknownId_ReturnsNotFound"
"","11","CreateApiKey_Valid_ReturnsOkWithKey","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","API Keys","ApiKeysControllerTests","CreateApiKey_Valid_ReturnsOkWithKey"
"","1","UpdateUserProfileAsync_WithNonExistentUser_ShouldReturnFailureResult","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","User Profiles","UserProfileServiceTests","UpdateUserProfileAsync_WithNonExistentUser_ShouldReturnFailureResult"
"","2","GetAll_WithPermission_ReturnsOkWithItems","Vault Data Management","2026-07-19","passed","2026-07-19","Controller Endpoints","Password Items","PasswordItemsControllerTests","GetAll_WithPermission_ReturnsOkWithItems"
"","0","GenerateCode_SecretWithSpaces_IsNormalised","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_SecretWithSpaces_IsNormalised"
"","2","CreateUser_InvalidModel_ReturnsBadRequest","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","CreateUser_InvalidModel_ReturnsBadRequest"
"","2","DeactivateUser_UnknownId_ReturnsNotFound","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","DeactivateUser_UnknownId_ReturnsNotFound"
"","1","GenerateCode_InvalidSecret_ReturnsNull","Cryptography & Security","2026-07-19","passed","2026-07-19","TOTP Service","Two-Factor Authentication","TotpServiceTests","GenerateCode_InvalidSecret_ReturnsNull"
"","1","RevokeRefreshTokenAsync_RemovesTheToken","Accounts & API Access","2026-07-19","passed","2026-07-19","Refresh Token Store","API Tokens","JwtServiceTests","RevokeRefreshTokenAsync_RemovesTheToken"
"","14","HashPassword_VerifyPassword_RoundTrip","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","HashPassword_VerifyPassword_RoundTrip"
"","2","GetUserByIdAsync_WithInvalidUserId_ShouldReturnNull","Accounts & API Access","2026-07-19","passed","2026-07-19","Service Layer","User Profiles","UserProfileServiceTests","GetUserByIdAsync_WithInvalidUserId_ShouldReturnNull"
"","1","ReactivateUser_Valid_ReturnsNoContent","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","ReactivateUser_Valid_ReturnsNoContent"
"","77","SeedCategories_WithoutVaultId_DoesNotThrow","Platform & Infrastructure","2026-07-19","passed","2026-07-19","Category Seeding","Data Seeding","SeedingTests","SeedCategories_WithoutVaultId_DoesNotThrow"
"","1","RevokeRefreshTokenAsync_UnknownUserOrToken_DoesNotThrow","Accounts & API Access","2026-07-19","passed","2026-07-19","Refresh Token Store","API Tokens","JwtServiceTests","RevokeRefreshTokenAsync_UnknownUserOrToken_DoesNotThrow"
"","1","VerifyMasterPassword_EmptyStoredHash_ReturnsFalse","Cryptography & Security","2026-07-19","passed","2026-07-19","Boundary & Edge Cases","Encryption & Key Derivation","CryptographyEdgeCaseTests","VerifyMasterPassword_EmptyStoredHash_ReturnsFalse"
"","1","DeleteUser_UnknownId_ReturnsNotFound","Accounts & API Access","2026-07-19","passed","2026-07-19","Controller Endpoints","User Profiles","UserProfileControllerTests","DeleteUser_UnknownId_ReturnsNotFound"
